ID,Asset_Type,Object_Group,Tag_Attribute,Equipment_Instrument_Type,Asset_Name,Asset_Description,Tag_Data_Type,IO_Type,DNP3_Point_Number,DNP3_Group_and_Variation,DNP3_Point_Data_Class,MODBUS_Register,Raw_Minimum,Raw_Maximum,Engineering_Minimum,Engineering_Maximum,Analogue_Event_Deviation_Type,Analogue_Deviation,Analogue_Deviation_Unsolicited,Digital_Event_Unsolicited,Default_Value,Site_Specific,MIN_SETPOINT,MAX_SETPOINT,Default_Value_Category,Value_Source,EU,Usage,System_Data_Reference,Hold_Up,Suppression,Component,DNP3_Control_Object,Severity,TREND,OPTIONS,Matched_Tag,RTU_DNP3_EVENT_CLASS,EquipmentType,Testing_Value,Key
3960,SP,PMP0002,_acAmpSpH,DRV_02AIAmps,Pump 2,Current High Setpoint,REAL,AO,1,g40v3 32b Floating Point AO Flags,Class 2 <3>,453053,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,Alarm generation,,,,Setpoints,,,Y,Standard,,AD1,STANDARD,80.0,SP_PMP0002_acAmpSpH
3961,SP,PMP0002,_acAmpSpL,DRV_02AIAmps,Pump 2,Current Low Setpoint,REAL,AO,4,g40v3 32b Floating Point AO Flags,Class 2 <3>,453055,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,Alarm generation,,,,Setpoints,,,Y,Standard,,AD1,STANDARD,20.0,SP_PMP0002_acAmpSpL
3962,SP,PMP0002,_ackWSpH,DRV_02VSD/SS,Pump 2,Power High Setpoint,REAL,AO,23,g40v3 32b Floating Point AO Flags,Class 2 <3>,453061,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,Alarm generation,,,,Setpoints,,,Y,W1||W2,,AD1,STANDARD,80.0,SP_PMP0002_ackWSpH
3963,SP,PMP0002,_ackWSpL,DRV_02VSD/SS,Pump 2,Power Low Setpoint,REAL,AO,26,g40v3 32b Floating Point AO Flags,Class 2 <3>,453063,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,Alarm generation,,,,Setpoints,,,Y,W1||W2,,AD1,STANDARD,20.0,SP_PMP0002_ackWSpL
3966,SP,PMP0002,_asAmp,DRV_02VSD/SS,Pump 2,Current,REAL,AI,1,g30v5 32b Floating Point AI Flags,Class 2 <3>,453001,0,10000,0,10000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,,,,,Status,,,Y,W1||W2,,AD1,STANDARD,0.0,SP_PMP0002_asAmp
3967,SP,PMP0002,_asAvl,DRV_02a,Pump 2,Available Score,INT,AI,5,g30v2 16b Int AI Flags,Class 2 <3>,,0,600,0,600,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,,Y,Standard,,AD1B1,STANDARD,0,SP_PMP0002_asAvl
3968,SP,PMP0002,_asDrvFlt,DRV_02a,Pump 2,Drive Fault Count,INT,AI,9,g30v2 16b Int AI Flags,Class 2 <3>,453025,0,10000,0,10000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,Standard,,AD1B1,STANDARD,0,SP_PMP0002_asDrvFlt
3969,SP,PMP0002,_asHz,DRV_02VSD,Pump 2,Frequency,REAL,AI,22,g30v5 32b Floating Point AI Flags,Class 2 <3>,453007,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Hz,,,,,Status,,,Y,W2,,AD1,STANDARD,0.0,SP_PMP0002_asHz
3970,SP,PMP0002,_asNoStr,DRV_02,Pump 2,Number of Starts,INT,AI,47,g30v2 16b Int AI Flags,Class 2 <3>,453011,0,10000,0,10000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,Standard,,AD1B2,STANDARD,0,SP_PMP0002_asNoStr
3971,SP,PMP0002,_asNoStrYtd,DRV_02a,Pump 2,Number of Starts Yesterday,INT,AI,51,g30v2 16b Int AI Flags,Class 2 <3>,453013,0,10000,0,10000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,Standard,,AD1B1,STANDARD,0,SP_PMP0002_asNoStrYtd
3972,SP,PMP0002,_asPVSclAmp,DRV_02AIAmps,Pump 2,Ammeter Current,REAL,AI,82,g30v5 32b Floating Point AI Flags,Class 2 <3>,453015,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,,,,,Status,,,Y,N2,,AD1,STANDARD,0.0,SP_PMP0002_asPVSclAmp
3973,SP,PMP0002,_asRunHrs,DRV_02,Pump 2,Run Hours,DINT,AI,107,g30v1 32b Int AI Flags,Class 2 <3>,453019,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,Standard,,AD1B1,STANDARD,0,SP_PMP0002_asRunHrs
3974,SP,PMP0002,_asRunHrsYtd,DRV_02a,Pump 2,Run Hours Yesterday,DINT,AI,111,g30v1 32b Int AI Flags,Class 2 <3>,453021,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,Standard,,AD1B1,STANDARD,0,SP_PMP0002_asRunHrsYtd
3976,SP,PMP0002,_asSpd,DRV_02VSD,Pump 2,Speed Feedback,REAL,AI,118,g30v5 32b Floating Point AI Flags,Class 2 <3>,453003,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,%,,,,,Statistics,,,Y,W2,,AD1,STANDARD,0.0,SP_PMP0002_asSpd
3977,SP,PMP0002,_asSpdReq,DRV_02VSD,Pump 2,Auto Speed Command,REAL,AI,122,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,W2,,AD1,STANDARD,0.0,SP_PMP0002_asSpdReq
3978,SP,PMP0002,_askW,DRV_02VSD/SS,Pump 2,Power,REAL,AI,31,g30v5 32b Floating Point AI Flags,Class 2 <3>,453009,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,,,,,Status,,,Y,W1||W2,,AD1,STANDARD,0,SP_PMP0002_askW
3979,SP,PMP0002,_dcAuto,DRV_02a,Pump 2,Auto Mode Request,BOOL,DO,4,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcAuto
3980,SP,PMP0002,_dcInh,DRV_02a,Pump 2,Inhibited Request,BOOL,DO,12,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcInh
3981,SP,PMP0002,_dcInhRst,DRV_02a,Pump 2,Inhibited Reset,BOOL,DO,15,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcInhRst
3982,SP,PMP0002,_dcMStp,DRV_02a,Pump 2,Manual Stop Request,BOOL,DO,28,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcMStp
3983,SP,PMP0002,_dcMStr,DRV_02a,Pump 2,Manual Start Request,BOOL,DO,32,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcMStr
3984,SP,PMP0002,_dcMan,DRV_02a,Pump 2,Manual Mode Request,BOOL,DO,21,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcMan
3985,SP,PMP0002,_dcRst,DRV_02a,Pump 2,Fault Reset,BOOL,DO,38,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Alarms,,A5,Y,Standard,,A5 (D),STANDARD,FALSE,SP_PMP0002_dcRst
4001,SP,PMP0002,_dsARst,DRV_02ARst,Pump 2,Drive Fault Auto Reset,BOOL,DI,43,g1v2 Binary Input with Flags,Class 3 <5>,153008,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Auto_ fault_reset,A5,STANDARD,FALSE,SP_PMP0002_dsARst
4002,SP,PMP0002,_dsAmpAlmH,DRV_02Amps,Pump 2,Current High Alarm,BOOL,DI,34,g1v2 Binary Input with Flags,Class 3 <5>,153001,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Motor_current.High,A5,STANDARD,FALSE,SP_PMP0002_dsAmpAlmH
4003,SP,PMP0002,_dsAmpAlmL,DRV_02Amps,Pump 2,Current Low Alarm,BOOL,DI,37,g1v2 Binary Input with Flags,Class 3 <5>,153002,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Motor_current.Low,A5,STANDARD,FALSE,SP_PMP0002_dsAmpAlmL
4004,SP,PMP0002,_dsHzAlmH,DRV_02VSD,Pump 2,Frequency High Alarm,BOOL,DI,148,g1v2 Binary Input with Flags,Class 3 <5>,153003,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsHzAlmH
4005,SP,PMP0002,_dsHzAlmL,DRV_02VSD,Pump 2,Frequency Low Alarm,BOOL,DI,151,g1v2 Binary Input with Flags,Class 3 <5>,153004,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsHzAlmL
4006,SP,PMP0002,_dskWAlmH,DRV_02VSD/SS,Pump 2,Power High Alarm,BOOL,DI,165,g1v2 Binary Input with Flags,Class 3 <5>,153005,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W1||W2,Alarm Rationalisation.BRISBANE.Motor_power.High,A5,STANDARD,FALSE,SP_PMP0002_dskWAlmH
4007,SP,PMP0002,_dskWAlmL,DRV_02VSD/SS,Pump 2,Power Low Alarm,BOOL,DI,168,g1v2 Binary Input with Flags,Class 3 <5>,153006,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W1||W2,Alarm Rationalisation.BRISBANE.Motor_power.Low,A5,STANDARD,FALSE,SP_PMP0002_dskWAlmL
4008,SP,PMP0002,_dsAmpBPV,DRV_02AIAmps,Pump 2,Current Invalid,BOOL,DI,40,g1v2 Binary Input with Flags,Class 3 <5>,153007,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A4,Y,Standard,Alarm Rationalisation.BRISBANE.Motor_current.Invalid_PV,A4,STANDARD,FALSE,SP_PMP0002_dsAmpBPV
4009,SP,PMP0002,_dsBlk,DRV_02Blk,Pump 2,Blocked,BOOL,DI,55,g1v2 Binary Input with Flags,Class 3 <5>,153010,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,H1||H2,Alarm Rationalisation.BRISBANE.Sewer_pump.Blocked,A5 (D),STANDARD,FALSE,SP_PMP0002_dsBlk
4010,SP,PMP0002,_dsCtrlPwrFlt,DRV_02a,Pump 2,Control Power Fault,BOOL,DI,75,g1v2 Binary Input with Flags,Class 3 <5>,153011,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Mains_fail,A5 (D),STANDARD,FALSE,SP_PMP0002_dsCtrlPwrFlt
4011,SP,PMP0002,_dsDeg,DRV_02a,Pump 2,Degraded,BOOL,DI,79,g1v2 Binary Input with Flags,Class 3 <5>,153016,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A4,Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Degraded,A4,STANDARD,FALSE,SP_PMP0002_dsDeg
4012,SP,PMP0002,_dsDrvFlt,DRV_02,Pump 2,Drive Fault,BOOL,DI,83,g1v2 Binary Input with Flags,Class 3 <5>,153017,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Fault,A5,STANDARD,FALSE,SP_PMP0002_dsDrvFlt
4013,SP,PMP0002,_dsDrvFltH,DRV_02a,Pump 2,Drive Fault Count Exceeded,BOOL,DI,88,g1v2 Binary Input with Flags,Class 3 <5>,153018,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.Variable_speed_drive.Count_check,A5 (D),STANDARD,FALSE,SP_PMP0002_dsDrvFltH
4014,SP,PMP0002,_dsEquIL,DRV_02a,Pump 2,Equipment Interlock,BOOL,DI,95,g1v2 Binary Input with Flags,Class 3 <5>,153023,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsEquIL
4015,SP,PMP0002,_dsEstop,DRV_02a,Pump 2,EStop Relay Fault,BOOL,DI,100,g1v2 Binary Input with Flags,Class 3 <5>,153024,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Emergency_stop,A5 (D),STANDARD,FALSE,SP_PMP0002_dsEstop
4016,SP,PMP0002,_dsF2Stp,DRV_02a,Pump 2,Failed to Stop,BOOL,DI,124,g1v2 Binary Input with Flags,Class 3 <5>,153025,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_stop,A5 (D),STANDARD,FALSE,SP_PMP0002_dsF2Stp
4017,SP,PMP0002,_dsF2Str,DRV_02a,Pump 2,Failed to Start,BOOL,DI,129,g1v2 Binary Input with Flags,Class 3 <5>,153026,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5 (D),Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_run,A5 (D),STANDARD,FALSE,SP_PMP0002_dsF2Str
4018,SP,PMP0002,_dsInh,DRV_02a,Pump 2,Inhibited,BOOL,DI,158,g1v2 Binary Input with Flags,Class 3 <5>,153028,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Inhibit_Fbk,A5,STANDARD,FALSE,SP_PMP0002_dsInh
4019,SP,PMP0002,_dsMICFlt,DRV_02MPSPS,Pump 2,Moisture In Chamber,BOOL,DI,184,g1v2 Binary Input with Flags,Class 3 <5>,153030,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,B2,Alarm Rationalisation.BRISBANE.Sewer_pump.Fail_to_stop,A5,STANDARD,FALSE,SP_PMP0002_dsMICFlt
4020,SP,PMP0002,_dsMIOFlt,DRV_02MPSPS,Pump 2,Moisture in Oil,BOOL,DI,187,g1v2 Binary Input with Flags,Class 3 <5>,153031,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,A,Alarm Rationalisation.BRISBANE.Sewer_pump.Moisture_in_oil_fault,A5,STANDARD,FALSE,SP_PMP0002_dsMIOFlt
4021,SP,PMP0002,_dsMISFlt,DRV_02MPSPS,Pump 2,Moisture in Stator,BOOL,DI,190,g1v2 Binary Input with Flags,Class 3 <5>,153032,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,B1,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsMISFlt
4022,SP,PMP0002,_dsMOTFlt,DRV_02MPSPS,Pump 2,Motor Over Temperature,BOOL,DI,193,g1v2 Binary Input with Flags,Class 3 <5>,153033,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,B2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsMOTFlt
4023,SP,PMP0002,_dsMan,DRV_02a,Pump 2,Manual mode,BOOL,DI,178,g1v2 Binary Input with Flags,Class 3 <5>,153029,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsMan
4024,SP,PMP0002,_dsPrcIL,DRV_02a,Pump 2,Process Interlock,BOOL,DI,212,g1v2 Binary Input with Flags,Class 3 <5>,153036,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsPrcIL
4025,SP,PMP0002,_dsRem,DRV_02a,Pump 2,Remote Mode,BOOL,DI,219,g1v2 Binary Input with Flags,Class 3 <5>,153037,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsRem
4026,SP,PMP0002,_dsRng,DRV_02,Pump 2,Running,BOOL,DI,225,g1v2 Binary Input with Flags,Class 3 <5>,153038,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Running,A5,STANDARD,FALSE,SP_PMP0002_dsRng
4027,SP,PMP0002,_dsStrIL,DRV_02a,Pump 2,Start Permissive,BOOL,DI,252,g1v2 Binary Input with Flags,Class 3 <5>,153041,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsStrIL
4028,SP,PMP0002,_dsUnavl,DRV_02,Pump 2,Unavailable,BOOL,DI,276,g1v2 Binary Input with Flags,Class 3 <5>,153027,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A3,Y,Standard,Alarm Rationalisation.BRISBANE.Sewer_pump.Unavailable,A3,STANDARD,FALSE,SP_PMP0002_dsUnavl
4048,SP,PMP0003,_acSpBlk,DRV_02Blk,Pump 3,Minimum Blocked Flowrate Setpoint,REAL,AO,38,g40v3 32b Floating Point AO Flags,Class 2 <3>,453251,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,l/s,Alarm generation,,,,Setpoints,,,Y,X&&(H1||H2),,AD1,STANDARD,30.0,SP_PMP0003_acSpBlk
4049,SP,PMP0003,_acMSpd,DRV_02VSD,Pump 3,Manual Speed Setpoint,REAL,AO,32,g40v3 32b Floating Point AO Flags,Class 2 <3>,453265,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,%,Manual control,,,,Setpoints,,,Y,X&&W2,,AD1,STANDARD,25.0,SP_PMP0003_acMSpd
4051,SP,PMP0003,_acAmpSpH,DRV_02AIAmps,Pump 3,Current High Setpoint,REAL,AO,2,g40v3 32b Floating Point AO Flags,Class 2 <3>,453253,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,Alarm generation,,,,Setpoints,,,Y,X,,AD1,STANDARD,80.0,SP_PMP0003_acAmpSpH
4052,SP,PMP0003,_acAmpSpL,DRV_02AIAmps,Pump 3,Current Low Setpoint,REAL,AO,5,g40v3 32b Floating Point AO Flags,Class 2 <3>,453255,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,Alarm generation,,,,Setpoints,,,Y,X,,AD1,STANDARD,20.0,SP_PMP0003_acAmpSpL
4053,SP,PMP0003,_ackWSpH,DRV_02VSD/SS,Pump 3,Power High Setpoint,REAL,AO,24,g40v3 32b Floating Point AO Flags,Class 2 <3>,453261,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,Alarm generation,,,,Setpoints,,,Y,X&&(W1||W2),,AD1,STANDARD,80,SP_PMP0003_ackWSpH
4054,SP,PMP0003,_ackWSpL,DRV_02VSD/SS,Pump 3,Power Low Setpoint,REAL,AO,27,g40v3 32b Floating Point AO Flags,Class 2 <3>,453263,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,Alarm generation,,,,Setpoints,,,Y,X&&(W1||W2),,AD1,STANDARD,20,SP_PMP0003_ackWSpL
4057,SP,PMP0003,_asAmp,DRV_02VSD/SS,Pump 3,Current,REAL,AI,2,g30v5 32b Floating Point AI Flags,Class 2 <3>,453201,0,10000,0,10000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,,,,,Status,,,Y,X&&(W1||W2),,AD1,STANDARD,0.0,SP_PMP0003_asAmp
4058,SP,PMP0003,_asAvl,DRV_02a,Pump 3,Available Score,INT,AI,6,g30v2 16b Int AI Flags,Class 2 <3>,,0,600,0,600,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,,Y,X,,AD1B1,STANDARD,0,SP_PMP0003_asAvl
4059,SP,PMP0003,_asDrvFlt,DRV_02a,Pump 3,Drive Fault Count,INT,AI,10,g30v2 16b Int AI Flags,Class 2 <3>,453225,0,10000,0,10000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X,,AD1B1,STANDARD,0,SP_PMP0003_asDrvFlt
4060,SP,PMP0003,_asHz,DRV_02VSD,Pump 3,Frequency,REAL,AI,23,g30v5 32b Floating Point AI Flags,Class 2 <3>,453207,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,,Y,X&&W2,,AD1,STANDARD,0.0,SP_PMP0003_asHz
4061,SP,PMP0003,_asNoStr,DRV_02,Pump 3,Number of Starts,INT,AI,48,g30v2 16b Int AI Flags,Class 2 <3>,453211,0,10000,0,10000,Absolute <1>,10,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X,,AD1B2,STANDARD,0,SP_PMP0003_asNoStr
4062,SP,PMP0003,_asNoStrYtd,DRV_02a,Pump 3,Number of Starts Yesterday,INT,AI,52,g30v2 16b Int AI Flags,Class 2 <3>,453213,0,10000,0,10000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X,,AD1B1,STANDARD,0,SP_PMP0003_asNoStrYtd
4063,SP,PMP0003,_asPVSclAmp,DRV_02AIAmps,Pump 3,Ammeter Current,REAL,AI,83,g30v5 32b Floating Point AI Flags,Class 2 <3>,453215,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,A,,,,,Status,,,Y,X&&N2,,AD1,STANDARD,0.0,SP_PMP0003_asPVSclAmp
4064,SP,PMP0003,_asRunHrs,DRV_02,Pump 3,Run Hours,DINT,AI,108,g30v1 32b Int AI Flags,Class 2 <3>,453219,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,X,,AD1B1,STANDARD,0,SP_PMP0003_asRunHrs
4065,SP,PMP0003,_asRunHrsYtd,DRV_02a,Pump 3,Run Hours Yesterday,DINT,AI,112,g30v1 32b Int AI Flags,Class 2 <3>,453221,0,100000,0,100000,Absolute <1>,1,Disabled <0>,Disabled <0>,,,,,,,Hr,,,,,Statistics,,,Y,X,,AD1B1,STANDARD,0,SP_PMP0003_asRunHrsYtd
4067,SP,PMP0003,_asSpd,DRV_02VSD,Pump 3,Speed Feedback,REAL,AI,119,g30v5 32b Floating Point AI Flags,Class 2 <3>,453203,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X&&W2,,AD1,STANDARD,0.0,SP_PMP0003_asSpd
4068,SP,PMP0003,_asSpdReq,DRV_02VSD,Pump 3,Auto Speed Command,REAL,AI,123,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,100,0,100,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,Statistics,,,Y,X&&W2,,AD1,STANDARD,0.0,SP_PMP0003_asSpdReq
4069,SP,PMP0003,_askW,DRV_02VSD/SS,Pump 3,Power,REAL,AI,32,g30v5 32b Floating Point AI Flags,Class 2 <3>,453209,0,65535,0,65535,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,kW,,,,,Status,,,Y,X&&(W1||W2),,AD1,STANDARD,0,SP_PMP0003_askW
4070,SP,PMP0003,_dcAuto,DRV_02a,Pump 3,Auto Mode Request,BOOL,DO,5,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcAuto
4071,SP,PMP0003,_dcInh,DRV_02a,Pump 3,Inhibited Request,BOOL,DO,13,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcInh
4072,SP,PMP0003,_dcInhRst,DRV_02a,Pump 3,Inhibited Reset,BOOL,DO,16,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcInhRst
4073,SP,PMP0003,_dcMStp,DRV_02a,Pump 3,Manual Stop Request,BOOL,DO,29,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcMStp
4074,SP,PMP0003,_dcMStr,DRV_02a,Pump 3,Manual Start Request,BOOL,DO,33,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcMStr
4075,SP,PMP0003,_dcMan,DRV_02a,Pump 3,Manual Mode Request,BOOL,DO,22,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,Status,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcMan
4076,SP,PMP0003,_dcRst,DRV_02a,Pump 3,Fault Reset,BOOL,DO,39,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual control,,,,Alarms,,A5,Y,X,,A5 (D),STANDARD,FALSE,SP_PMP0003_dcRst
